inst,fam,it,pos
scpe3,covering,1716,0.1561571938
scpe3,covering,1737,0.324925755
scpe3,covering,1743,0.2405414744
scpe3,covering,1747,0.7468471581
scpe3,covering,1750,0.4093100357
scpe3,covering,1754,0.7468471581
scpe3,covering,1758,0.4093100357
scpe3,covering,1762,0.4093100357
scpe3,covering,1766,0.07177291318
scpe3,covering,1775,0.8312314388
scpe3,covering,1778,0.2405414744
scpe3,covering,1780,0.1561571938
scpe3,covering,1786,0.4093100357
scpe3,covering,1806,0.1561571938
scpe3,covering,1809,0.2405414744
scpe3,covering,1811,0.1561571938
scpe3,covering,1818,0.2405414744
scpe3,covering,1821,0.07177291318
scpe3,covering,1825,0.07177291318
scpe3,covering,1828,0.324925755
scpe3,covering,1833,0.4936943163
scpe3,covering,1835,0.07177291318
scpe3,covering,1841,0.2405414744
scpe3,covering,1845,0.07177291318
scpe3,covering,1847,0.1561571938
scpe3,covering,1854,0.324925755
scpe3,covering,1856,0.2405414744
scpe3,covering,1861,0.8312314388
scpe3,covering,1864,0.6624628775
scpe3,covering,1869,0.4936943163
scpe3,covering,1886,0.1561571938
scpe3,covering,1890,0.4936943163
scpe3,covering,1894,0.2405414744
scpe3,covering,1904,0.4093100357
scpe3,covering,1908,0.2405414744
scpe3,covering,1926,0.07177291318
scpe3,covering,1928,0.2405414744
scpe3,covering,1931,0.07177291318
scpe3,covering,1935,0.2405414744
scpe3,covering,1938,0.324925755
scpe3,covering,1944,0.4093100357
scpe3,covering,1950,0.4936943163
scpe3,covering,1954,0.2405414744
scpe3,covering,1956,0.2405414744
scpe3,covering,1958,0.5780785969
scpe3,covering,1965,0.07177291318
scpe3,covering,1967,0.324925755
scpe3,covering,1977,0.324925755
scpe3,covering,1981,0.1561571938
scpe3,covering,1986,0.07177291318
scpe3,covering,1990,0.2405414744
scpe3,covering,1998,0.1561571938
scpe5,covering,1,0.2375842966
scpe5,covering,7,0.3222971526
scpe5,covering,15,0.5764357203
scpe5,covering,16,0.06815858476
scpe5,covering,20,0.1528714407
scpe5,covering,26,0.1528714407
scpe5,covering,28,0.2375842966
scpe5,covering,37,0.3222971526
scpe5,covering,47,0.06815858476
scpe5,covering,49,0.4070100085
scpe5,covering,57,0.06815858476
scpe5,covering,59,0.1528714407
scpe5,covering,64,0.1528714407
scpe5,covering,68,0.1528714407
scpe5,covering,77,0.2375842966
scpe5,covering,81,0.1528714407
scpe5,covering,94,0.06815858476
scpe5,covering,96,0.06815858476
scpe5,covering,98,0.2375842966
scpe5,covering,100,0.06815858476
scpe5,covering,104,0.3222971526
scpe5,covering,111,0.3222971526
scpe5,covering,118,0.1528714407
scpe5,covering,120,0.06815858476
scpe5,covering,122,0.2375842966
scpe5,covering,126,0.2375842966
scpe5,covering,128,0.1528714407
scpe5,covering,130,0.1528714407
scpe5,covering,134,0.06815858476
scpe5,covering,147,0.3222971526
scpe5,covering,159,0.2375842966
scpe5,covering,166,0.1528714407
scpe5,covering,170,0.1528714407
scpe5,covering,182,0.3222971526
scpe5,covering,188,0.3222971526
scpe5,covering,194,0.4070100085
scpe5,covering,200,0.06815858476
scpe5,covering,206,0.06815858476
scpe5,covering,211,0.2375842966
scpe5,covering,219,0.06815858476
scpe5,covering,228,0.5764357203
scpe5,covering,232,0.2375842966
scpe5,covering,234,0.5764357203
scpe5,covering,240,0.1528714407
scpe5,covering,245,0.4917228644
scpe5,covering,249,0.1528714407
scpe5,covering,252,0.4917228644
scpe5,covering,256,0.3222971526
scpe5,covering,258,0.1528714407
scpe5,covering,273,0.4917228644
scpe5,covering,275,0.4917228644
scpe5,covering,278,0.4070100085
scpe5,covering,280,0.4917228644
scpe5,covering,282,0.1528714407
scpe5,covering,284,0.1528714407
scpe5,covering,286,0.1528714407
scpe5,covering,291,0.3222971526
scpe5,covering,305,0.8305742881
scpe5,covering,312,0.4917228644
scpe5,covering,317,0.1528714407
scpe5,covering,328,0.06815858476
scpe5,covering,330,0.1528714407
scpe5,covering,340,0.2375842966
scpe5,covering,344,0.3222971526
scpe5,covering,350,0.06815858476
scpe5,covering,357,0.7458614322
scpe5,covering,359,0.6611485763
scpe5,covering,362,0.5764357203
scpe5,covering,365,0.4070100085
scpe5,covering,374,0.1528714407
scpe5,covering,376,0.3222971526
scpe5,covering,379,0.3222971526
scpe5,covering,390,0.06815858476
scpe5,covering,404,0.06815858476
scpe5,covering,412,0.06815858476
scpe5,covering,418,0.6611485763
scpe5,covering,422,0.6611485763
scpe5,covering,430,0.7458614322
scpe5,covering,437,0.5764357203
scpe5,covering,444,0.06815858476
scpe5,covering,448,0.1528714407
scpe5,covering,452,0.06815858476
scpe5,covering,457,0.1528714407
scpe5,covering,468,0.4917228644
scpe5,covering,471,0.1528714407
scpe5,covering,473,0.1528714407
scpe5,covering,476,0.06815858476
scpe5,covering,480,0.06815858476
scpe5,covering,485,0.06815858476
scpe5,covering,487,0.4917228644
scpe5,covering,492,0.2375842966
scpe5,covering,494,0.06815858476
scpe5,covering,498,0.3222971526
scpe5,covering,517,0.1528714407
scpe5,covering,522,0.2375842966
scpe5,covering,524,0.1528714407
scpe5,covering,526,0.1528714407
scpe5,covering,532,0.2375842966
scpe5,covering,536,0.06815858476
scpe5,covering,550,0.2375842966
scpe5,covering,571,0.06815858476
scpe5,covering,575,0.1528714407
scpe5,covering,581,0.06815858476
scpe5,covering,583,0.06815858476
scpe5,covering,589,0.1528714407
scpe5,covering,596,0.6611485763
scpe5,covering,604,0.2375842966
scpe5,covering,608,0.2375842966
scpe5,covering,623,0.06815858476
scpe5,covering,627,0.3222971526
scpe5,covering,635,0.2375842966
scpe5,covering,642,0.06815858476
scpe5,covering,653,0.1528714407
scpe5,covering,664,0.4917228644
scpe5,covering,668,0.06815858476
scpe5,covering,672,0.3222971526
scpe5,covering,686,0.3222971526
scpe5,covering,696,0.1528714407
scpe5,covering,700,0.1528714407
scpe5,covering,714,0.06815858476
scpe5,covering,716,0.06815858476
scpe5,covering,728,0.1528714407
scpe5,covering,734,0.1528714407
scpe5,covering,736,0.2375842966
scpe5,covering,741,0.1528714407
scpe5,covering,745,0.2375842966
scpe5,covering,752,0.1528714407
scpe5,covering,756,0.3222971526
scpe5,covering,768,0.4917228644
scpe5,covering,772,0.2375842966
scpe5,covering,776,0.06815858476
scpe5,covering,779,0.06815858476
scpe5,covering,783,0.2375842966
scpe5,covering,785,0.3222971526
scpe5,covering,787,0.2375842966
scpe5,covering,791,0.3222971526
scpe5,covering,793,0.06815858476
scpe5,covering,797,0.06815858476
scpe5,covering,801,0.4070100085
scpe5,covering,807,0.4917228644
scpe5,covering,822,0.8305742881
scpe5,covering,828,0.06815858476
scpe5,covering,841,0.06815858476
scpe5,covering,853,0.06815858476
scpe5,covering,857,0.2375842966
scpe5,covering,861,0.3222971526
scpe5,covering,865,0.1528714407
scpe5,covering,869,0.4070100085
scpe5,covering,874,0.2375842966
scpe5,covering,881,0.1528714407
scpe5,covering,884,0.1528714407
scpe5,covering,889,0.9152871441
scpe5,covering,895,0.5764357203
scpe5,covering,907,0.3222971526
scpe5,covering,911,0.6611485763
scpe5,covering,913,0.06815858476
scpe5,covering,917,0.1528714407
scpe5,covering,924,0.2375842966
scpe5,covering,932,0.06815858476
scpe5,covering,936,0.1528714407
scpe5,covering,940,0.4070100085
scpe5,covering,944,0.06815858476
scpe5,covering,946,0.1528714407
scpe5,covering,956,0.1528714407
scpe5,covering,964,0.5764357203
scpe5,covering,968,0.4070100085
scpe5,covering,972,0.1528714407
scpe5,covering,976,0.2375842966
scpe5,covering,979,0.4070100085
scpe5,covering,985,0.6611485763
scpe5,covering,989,0.8305742881
scpe5,covering,995,0.06815858476
scpe5,covering,1003,0.5764357203
scpe5,covering,1005,0.1528714407
scpe5,covering,1007,0.1528714407
scpe5,covering,1011,0.3222971526
scpe5,covering,1016,0.8305742881
scpe5,covering,1017,0.06815858476
scpe5,covering,1019,0.2375842966
scpe5,covering,1023,0.2375842966
scpe5,covering,1027,0.1528714407
scpe5,covering,1035,0.1528714407
scpe5,covering,1040,0.2375842966
scpe5,covering,1048,0.4070100085
scpe5,covering,1052,0.1528714407
scpe5,covering,1057,0.7458614322
scpe5,covering,1062,0.1528714407
scpe5,covering,1064,0.4917228644
scpe5,covering,1068,0.3222971526
scpe5,covering,1075,0.7458614322
scpe5,covering,1079,0.6611485763
scpe5,covering,1084,0.1528714407
scpe5,covering,1087,0.5764357203
scpe5,covering,1089,0.4917228644
scpe5,covering,1094,0.2375842966
scpe5,covering,1098,0.1528714407
scpe5,covering,1102,0.06815858476
scpe5,covering,1108,0.06815858476
scpe5,covering,1110,0.3222971526
scpe5,covering,1117,0.3222971526
scpe5,covering,1121,0.2375842966
scpe5,covering,1129,0.4070100085
scpe5,covering,1138,0.06815858476
scpe5,covering,1143,0.06815858476
scpe5,covering,1153,0.4070100085
scpe5,covering,1157,0.1528714407
scpe5,covering,1162,0.4917228644
scpe5,covering,1167,0.2375842966
scpe5,covering,1169,0.4917228644
scpe5,covering,1171,0.1528714407
scpe5,covering,1176,0.06815858476
scpe5,covering,1184,0.1528714407
scpe5,covering,1186,0.06815858476
scpe5,covering,1191,0.1528714407
scpe5,covering,1193,0.1528714407
scpe5,covering,1196,0.4070100085
scpe5,covering,1197,0.06815858476
scpe5,covering,1203,0.06815858476
scpe5,covering,1207,0.1528714407
scpe5,covering,1211,0.06815858476
scpe5,covering,1220,0.06815858476
scpe5,covering,1224,0.1528714407
scpe5,covering,1228,0.1528714407
scpe5,covering,1230,0.1528714407
scpe5,covering,1236,0.1528714407
scpe5,covering,1238,0.2375842966
scpe5,covering,1242,0.5764357203
scpe5,covering,1247,0.5764357203
scpe5,covering,1249,0.06815858476
scpe5,covering,1251,0.06815858476
scpe5,covering,1263,0.06815858476
scpe5,covering,1265,0.2375842966
scpe5,covering,1269,0.4070100085
scpe5,covering,1276,0.2375842966
scpe5,covering,1278,0.06815858476
scpe5,covering,1280,0.06815858476
scpe5,covering,1286,0.1528714407
scpe5,covering,1297,0.3222971526
scpe5,covering,1300,0.4070100085
scpe5,covering,1306,0.4917228644
scpe5,covering,1308,0.1528714407
scpe5,covering,1315,0.4917228644
scpe5,covering,1327,0.1528714407
scpe5,covering,1330,0.06815858476
scpe5,covering,1334,0.06815858476
scpe5,covering,1338,0.2375842966
scpe5,covering,1346,0.1528714407
scpe5,covering,1350,0.2375842966
scpe5,covering,1360,0.06815858476
scpe5,covering,1363,0.4070100085
scpe5,covering,1366,0.2375842966
scpe5,covering,1383,0.06815858476
scpe5,covering,1385,0.6611485763
scpe5,covering,1386,0.06815858476
scpe5,covering,1388,0.3222971526
scpe5,covering,1393,0.1528714407
scpe5,covering,1401,0.7458614322
scpe5,covering,1418,0.4917228644
scpe5,covering,1422,0.1528714407
scpe5,covering,1428,0.7458614322
scpe5,covering,1435,0.3222971526
scpe5,covering,1450,0.9152871441
scpe5,covering,1459,0.06815858476
scpe5,covering,1467,0.7458614322
scpe5,covering,1471,0.2375842966
scpe5,covering,1475,0.4070100085
scpe5,covering,1478,0.2375842966
scpe5,covering,1486,0.7458614322
scpe5,covering,1490,0.4917228644
scpe5,covering,1493,0.4917228644
scpe5,covering,1502,0.7458614322
scpe5,covering,1508,0.2375842966
scpe5,covering,1514,0.06815858476
scpe5,covering,1517,0.1528714407
scpe5,covering,1521,0.06815858476
scpe5,covering,1525,0.1528714407
scpe5,covering,1531,0.1528714407
scpe5,covering,1539,0.5764357203
scpe5,covering,1545,0.06815858476
scpe5,covering,1555,0.6611485763
scpe5,covering,1561,0.06815858476
scpe5,covering,1567,0.1528714407
scpe5,covering,1571,0.06815858476
scpe5,covering,1578,0.8305742881
scpe5,covering,1582,0.7458614322
scpe5,covering,1592,0.2375842966
scpe5,covering,1599,0.1528714407
scpe5,covering,1603,0.2375842966
scpe5,covering,1610,0.06815858476
scpe5,covering,1613,0.06815858476
scpe5,covering,1617,0.3222971526
scpe5,covering,1630,0.8305742881
scpe5,covering,1644,0.1528714407
scpe5,covering,1646,0.3222971526
scpe5,covering,1648,0.3222971526
scpe5,covering,1654,0.1528714407
scpe5,covering,1658,0.4070100085
scpe5,covering,1664,0.4070100085
scpe5,covering,1672,0.6611485763
scpe5,covering,1673,0.06815858476
scpe5,covering,1675,0.06815858476
scpe5,covering,1683,0.1528714407
scpe5,covering,1685,0.2375842966
scpe5,covering,1694,0.2375842966
scpe5,covering,1697,0.1528714407
scpe5,covering,1699,0.5764357203
scpe5,covering,1701,0.2375842966
scpe5,covering,1709,0.06815858476
scpe5,covering,1712,0.1528714407
scpe5,covering,1718,0.2375842966
scpe5,covering,1720,0.2375842966
scpe5,covering,1728,0.1528714407
scpe5,covering,1733,0.4070100085
scpe5,covering,1736,0.4070100085
scpe5,covering,1746,0.1528714407
scpe5,covering,1749,0.4070100085
scpe5,covering,1754,0.3222971526
scpe5,covering,1758,0.1528714407
scpe5,covering,1762,0.06815858476
scpe5,covering,1764,0.06815858476
scpe5,covering,1775,0.1528714407
scpe5,covering,1789,0.06815858476
scpe5,covering,1791,0.4070100085
scpe5,covering,1793,0.5764357203
scpe5,covering,1798,0.2375842966
scpe5,covering,1808,0.3222971526
scpe5,covering,1811,0.5764357203
scpe5,covering,1813,0.7458614322
scpe5,covering,1816,0.3222971526
scpe5,covering,1819,0.3222971526
scpe5,covering,1829,0.3222971526
scpe5,covering,1833,0.2375842966
scpe5,covering,1839,0.4070100085
scpe5,covering,1841,0.2375842966
scpe5,covering,1843,0.3222971526
scpe5,covering,1856,0.2375842966
scpe5,covering,1862,0.1528714407
scpe5,covering,1864,0.06815858476
scpe5,covering,1871,0.1528714407
scpe5,covering,1875,0.06815858476
scpe5,covering,1884,0.8305742881
scpe5,covering,1886,0.7458614322
scpe5,covering,1888,0.6611485763
scpe5,covering,1892,0.3222971526
scpe5,covering,1903,0.06815858476
scpe5,covering,1905,0.2375842966
scpe5,covering,1911,0.1528714407
scpe5,covering,1915,0.2375842966
scpe5,covering,1917,0.2375842966
scpe5,covering,1930,0.4917228644
scpe5,covering,1933,0.5764357203
scpe5,covering,1937,0.4070100085
scpe5,covering,1943,0.4917228644
scpe5,covering,1945,0.4070100085
scpe5,covering,1967,0.4917228644
scpe5,covering,1970,0.06815858476
scpe5,covering,1976,0.3222971526
scpe5,covering,1980,0.4917228644
scpe5,covering,1986,0.1528714407
scpe5,covering,1992,0.06815858476
scpe5,covering,1998,0.06815858476
scpnrg2,covering,7,0.01107518516
scpnrg2,covering,27,0.06491014549
scpnrg2,covering,28,0.9286101613
scpnrg2,covering,32,0.005223559037
scpnrg2,covering,42,0.9379727631
scpnrg2,covering,44,0.002882908588
scpnrg2,covering,49,0.7799788578
scpnrg2,covering,56,0.0005422581385
scpnrg2,covering,63,0.002882908588
scpnrg2,covering,68,0.9356321126
scpnrg2,covering,70,0.0005422581385
scpnrg2,covering,71,0.7776382073
scpnrg2,covering,79,0.0005422581385
scpnrg2,covering,82,0.9332914622
scpnrg2,covering,88,0.0005422581385
scpnrg2,covering,93,0.9332914622
scpnrg2,covering,97,0.0005422581385
scpnrg2,covering,109,0.0005422581385
scpnrg2,covering,114,0.9332914622
scpnrg2,covering,116,0.001712583363
scpnrg2,covering,117,0.9368024379
scpnrg2,covering,133,0.001712583363
scpnrg2,covering,140,0.001712583363
scpnrg2,covering,152,0.0005422581385
scpnrg2,covering,159,0.001712583363
scpnrg2,covering,160,0.619644302
scpnrg2,covering,169,0.9379727631
scpnrg2,covering,174,0.7823195082
scpnrg2,covering,176,0.002882908588
scpnrg2,covering,184,0.7039077182
scpnrg2,covering,191,0.9403134135
scpnrg2,covering,193,0.001712583363
scpnrg2,covering,200,0.0005422581385
scpnrg2,covering,205,0.8572203226
scpnrg2,covering,208,0.7039077182
scpnrg2,covering,212,0.0005422581385
scpnrg2,covering,213,0.8478577208
scpnrg2,covering,224,0.002882908588
scpnrg2,covering,227,0.7003967425
scpnrg2,covering,236,0.0005422581385
scpnrg2,covering,245,0.0005422581385
scpnrg2,covering,246,0.9332914622
scpnrg2,covering,250,0.8548796721
scpnrg2,covering,254,0.0005422581385
scpnrg2,covering,257,0.8560499974
scpnrg2,covering,259,0.8548796721
scpnrg2,covering,261,0.001712583363
scpnrg2,covering,274,0.7027373929
scpnrg2,covering,276,0.7039077182
scpnrg2,covering,278,0.002882908588
scpnrg2,covering,285,0.004053233812
scpnrg2,covering,288,0.8583906478
scpnrg2,covering,299,0.0005422581385
scpnrg2,covering,300,0.698056092
scpnrg2,covering,306,0.0005422581385
scpnrg2,covering,307,0.8560499974
scpnrg2,covering,309,0.9356321126
scpnrg2,covering,314,0.8619016235
scpnrg2,covering,318,0.002882908588
scpnrg2,covering,325,0.002882908588
scpnrg2,covering,332,0.002882908588
scpnrg2,covering,333,0.8560499974
scpnrg2,covering,340,0.9391430883
scpnrg2,covering,344,0.001712583363
scpnrg2,covering,345,0.6992264173
scpnrg2,covering,349,0.7776382073
scpnrg2,covering,352,0.8607312983
scpnrg2,covering,356,0.0005422581385
scpnrg2,covering,363,0.001712583363
scpnrg2,covering,364,0.8583906478
scpnrg2,covering,366,0.9356321126
scpnrg2,covering,370,0.0005422581385
scpnrg2,covering,371,0.6968857668
scpnrg2,covering,377,0.0005422581385
scpnrg2,covering,380,0.7003967425
scpnrg2,covering,384,0.0005422581385
scpnrg2,covering,389,0.7788085325
scpnrg2,covering,393,0.0005422581385
scpnrg2,covering,400,0.0005422581385
scpnrg2,covering,403,0.6992264173
scpnrg2,covering,407,0.001712583363
scpnrg2,covering,414,0.002882908588
scpnrg2,covering,421,0.001712583363
scpnrg2,covering,428,0.0005422581385
scpnrg2,covering,431,0.8572203226
scpnrg2,covering,437,0.0005422581385
scpnrg2,covering,442,0.8560499974
scpnrg2,covering,444,0.001712583363
scpnrg2,covering,451,0.0005422581385
scpnrg2,covering,452,0.8560499974
scpnrg2,covering,454,0.8572203226
scpnrg2,covering,460,0.0005422581385
scpnrg2,covering,467,0.0005422581385
scpnrg2,covering,470,0.9344617874
scpnrg2,covering,472,0.7788085325
scpnrg2,covering,474,0.002882908588
scpnrg2,covering,475,0.8583906478
scpnrg2,covering,487,0.7823195082
scpnrg2,covering,496,0.001712583363
scpnrg2,covering,508,0.0005422581385
scpnrg2,covering,511,0.7776382073
scpnrg2,covering,515,0.001712583363
scpnrg2,covering,522,0.002882908588
scpnrg2,covering,527,0.8572203226
scpnrg2,covering,529,0.002882908588
scpnrg2,covering,536,0.002882908588
scpnrg2,covering,537,0.7027373929
scpnrg2,covering,548,0.001712583363
scpnrg2,covering,555,0.004053233812
scpnrg2,covering,558,0.8583906478
scpnrg2,covering,569,0.0005422581385
scpnrg2,covering,583,0.0005422581385
scpnrg2,covering,584,0.8548796721
scpnrg2,covering,586,0.7776382073
scpnrg2,covering,596,0.001712583363
scpnrg2,covering,603,0.0005422581385
scpnrg2,covering,604,0.8572203226
scpnrg2,covering,606,0.7776382073
scpnrg2,covering,613,0.8619016235
scpnrg2,covering,615,0.0005422581385
scpnrg2,covering,622,0.0005422581385
scpnrg2,covering,641,0.002882908588
scpnrg2,covering,646,0.9368024379
scpnrg2,covering,648,0.001712583363
scpnrg2,covering,651,0.8572203226
scpnrg2,covering,655,0.001712583363
scpnrg2,covering,656,0.9356321126
scpnrg2,covering,658,0.6992264173
scpnrg2,covering,660,0.8572203226
scpnrg2,covering,665,0.7027373929
scpnrg2,covering,667,0.001712583363
scpnrg2,covering,668,0.6992264173
scpnrg2,covering,674,0.001712583363
scpnrg2,covering,675,0.7003967425
scpnrg2,covering,679,0.7003967425
scpnrg2,covering,683,0.0005422581385
scpnrg2,covering,686,0.8560499974
scpnrg2,covering,688,0.8548796721
scpnrg2,covering,695,0.0005422581385
scpnrg2,covering,698,0.8560499974
scpnrg2,covering,704,0.0005422581385
scpnrg2,covering,705,0.619644302
scpnrg2,covering,716,0.0005422581385
scpnrg2,covering,723,0.001712583363
scpnrg2,covering,731,0.7015670677
scpnrg2,covering,738,0.7039077182
scpnrg2,covering,740,0.001712583363
scpnrg2,covering,749,0.0005422581385
scpnrg2,covering,750,0.619644302
scpnrg2,covering,756,0.0005422581385
scpnrg2,covering,763,0.002882908588
scpnrg2,covering,770,0.0005422581385
scpnrg2,covering,779,0.0005422581385
scpnrg2,covering,780,0.6968857668
scpnrg2,covering,786,0.001712583363
scpnrg2,covering,787,0.8572203226
scpnrg2,covering,793,0.002882908588
scpnrg2,covering,794,0.7003967425
scpnrg2,covering,796,0.7799788578
scpnrg2,covering,798,0.8572203226
scpnrg2,covering,800,0.0005422581385
scpnrg2,covering,813,0.9391430883
scpnrg2,covering,820,0.8619016235
scpnrg2,covering,822,0.0005422581385
scpnrg2,covering,829,0.002882908588
scpnrg2,covering,839,0.001712583363
scpnrg2,covering,840,0.9344617874
scpnrg2,covering,846,0.0005422581385
scpnrg2,covering,847,0.6219849524
scpnrg2,covering,854,0.7015670677
scpnrg2,covering,856,0.859560973
scpnrg2,covering,861,0.7823195082
scpnrg2,covering,866,0.9403134135
scpnrg2,covering,870,0.001712583363
scpnrg2,covering,878,0.8583906478
scpnrg2,covering,884,0.0005422581385
scpnrg2,covering,889,0.698056092
scpnrg2,covering,891,0.002882908588
scpnrg2,covering,892,0.6219849524
scpnrg2,covering,896,0.7003967425
scpnrg2,covering,898,0.001712583363
scpnrg2,covering,903,0.9368024379
scpnrg2,covering,905,0.0005422581385
scpnrg2,covering,912,0.002882908588
scpnrg2,covering,913,0.7027373929
scpnrg2,covering,925,0.7015670677
scpnrg2,covering,927,0.781149183
scpnrg2,covering,929,0.001712583363
scpnrg2,covering,930,0.6219849524
scpnrg2,covering,934,0.9356321126
scpnrg2,covering,948,0.002882908588
scpnrg2,covering,955,0.0005422581385
scpnrg2,covering,956,0.9344617874
scpnrg2,covering,965,0.7834898334
scpnrg2,covering,967,0.002882908588
scpnrg2,covering,968,0.7015670677
scpnrg2,covering,970,0.7788085325
scpnrg2,covering,974,0.002882908588
scpnrg2,covering,981,0.0005422581385
scpnrg2,covering,982,0.7003967425
scpnrg2,covering,988,0.0005422581385
scpnrg2,covering,995,0.001712583363
scpnrg2,covering,1002,0.001712583363
scpnrg2,covering,1009,0.002882908588
scpnrg2,covering,1016,0.001712583363
scpnrg2,covering,1023,0.0005422581385
scpnrg2,covering,1031,0.859560973
scpnrg2,covering,1042,0.0005422581385
scpnrg2,covering,1049,0.004053233812
scpnrg2,covering,1056,0.0005422581385
scpnrg2,covering,1063,0.001712583363
scpnrg2,covering,1064,0.9368024379
scpnrg2,covering,1070,0.004053233812
scpnrg2,covering,1073,0.7799788578
scpnrg2,covering,1075,0.9356321126
scpnrg2,covering,1077,0.0005422581385
scpnrg2,covering,1089,0.0005422581385
scpnrg2,covering,1096,0.006393884262
scpnrg2,covering,1101,0.932121137
scpnrg2,covering,1108,0.001712583363
scpnrg2,covering,1111,0.8572203226
scpnrg2,covering,1115,0.0005422581385
scpnrg2,covering,1118,0.9344617874
scpnrg2,covering,1132,0.002882908588
scpnrg2,covering,1133,0.6219849524
scpnrg2,covering,1144,0.001712583363
scpnrg2,covering,1151,0.0005422581385
scpnrg2,covering,1154,0.9332914622
scpnrg2,covering,1158,0.0005422581385
scpnrg2,covering,1163,0.7764678821
scpnrg2,covering,1166,0.8619016235
scpnrg2,covering,1177,0.0005422581385
scpnrg2,covering,1180,0.6992264173
scpnrg2,covering,1185,0.9379727631
scpnrg2,covering,1199,0.001712583363
scpnrg2,covering,1200,0.6137926759
scpnrg2,covering,1206,0.002882908588
scpnrg2,covering,1211,0.781149183
scpnrg2,covering,1213,0.001712583363
scpnrg2,covering,1216,0.8572203226
scpnrg2,covering,1227,0.0005422581385
scpnrg2,covering,1228,0.698056092
scpnrg2,covering,1230,0.8560499974
scpnrg2,covering,1232,0.7764678821
scpnrg2,covering,1245,0.9379727631
scpnrg2,covering,1249,0.002882908588
scpnrg2,covering,1256,0.001712583363
scpnrg2,covering,1263,0.0005422581385
scpnrg2,covering,1264,0.6219849524
scpnrg2,covering,1271,0.9391430883
scpnrg2,covering,1276,0.8607312983
scpnrg2,covering,1280,0.002882908588
scpnrg2,covering,1289,0.0005422581385
scpnrg2,covering,1303,0.0005422581385
scpnrg2,covering,1306,0.8560499974
scpnrg2,covering,1312,0.0005422581385
scpnrg2,covering,1313,0.7764678821
scpnrg2,covering,1317,0.9332914622
scpnrg2,covering,1319,0.002882908588
scpnrg2,covering,1327,0.8607312983
scpnrg2,covering,1336,0.002882908588
scpnrg2,covering,1343,0.001712583363
scpnrg2,covering,1344,0.8572203226
scpnrg2,covering,1346,0.9344617874
scpnrg2,covering,1348,0.8572203226
scpnrg2,covering,1350,0.001712583363
scpnrg2,covering,1360,0.7050780434
scpnrg2,covering,1362,0.002882908588
scpnrg2,covering,1363,0.8572203226
scpnrg2,covering,1371,0.0005422581385
scpnrg2,covering,1376,0.8560499974
scpnrg2,covering,1383,0.004053233812
scpnrg2,covering,1390,0.001712583363
scpnrg2,covering,1397,0.0005422581385
scpnrg2,covering,1409,0.002882908588
scpnrg2,covering,1416,0.0005422581385
scpnrg2,covering,1417,0.8560499974
scpnrg2,covering,1421,0.9344617874
scpnrg2,covering,1423,0.0005422581385
scpnrg2,covering,1430,0.001712583363
scpnrg2,covering,1435,0.9344617874
scpnrg2,covering,1447,0.001712583363
scpnrg2,covering,1454,0.0005422581385
scpnrg2,covering,1457,0.6992264173
scpnrg2,covering,1461,0.0005422581385
scpnrg2,covering,1462,0.9332914622
scpnrg2,covering,1473,0.002882908588
scpnrg2,covering,1476,0.7003967425
scpnrg2,covering,1487,0.0005422581385
scpnrg2,covering,1496,0.0005422581385
scpnrg2,covering,1501,0.7764678821
scpnrg2,covering,1510,0.0005422581385
scpnrg2,covering,1515,0.0005422581385
scpnrg2,covering,1518,0.8560499974
scpnrg2,covering,1532,0.0005422581385
scpnrg2,covering,1546,0.0005422581385
scpnrg2,covering,1549,0.9344617874
scpnrg2,covering,1555,0.0005422581385
scpnrg2,covering,1560,0.8548796721
scpnrg2,covering,1563,0.7050780434
scpnrg2,covering,1567,0.001712583363
scpnrg2,covering,1570,0.9344617874
scpnrg2,covering,1579,0.001712583363
scpnrg2,covering,1580,0.6231552777
scpnrg2,covering,1587,0.781149183
scpnrg2,covering,1591,0.002882908588
scpnrg2,covering,1598,0.0005422581385
scpnrg2,covering,1625,0.0005422581385
scpnrg2,covering,1632,0.001712583363
scpnrg2,covering,1633,0.9344617874
scpnrg2,covering,1639,0.0005422581385
scpnrg2,covering,1640,0.9356321126
scpnrg2,covering,1646,0.0005422581385
scpnrg2,covering,1656,0.0005422581385
scpnrg2,covering,1663,0.0005422581385
scpnrg2,covering,1675,0.001712583363
scpnrg2,covering,1676,0.6208146272
scpnrg2,covering,1689,0.0005422581385
scpnrg2,covering,1692,0.9344617874
scpnrg2,covering,1698,0.0005422581385
scpnrg2,covering,1703,0.698056092
scpnrg2,covering,1705,0.0005422581385
scpnrg2,covering,1706,0.8572203226
scpnrg2,covering,1713,0.7039077182
scpnrg2,covering,1717,0.001712583363
scpnrg2,covering,1726,0.0005422581385
scpnrg2,covering,1727,0.698056092
scpnrg2,covering,1735,0.0005422581385
scpnrg2,covering,1738,0.8560499974
scpnrg2,covering,1740,0.9332914622
scpnrg2,covering,1742,0.002882908588
scpnrg2,covering,1743,0.9379727631
scpnrg2,covering,1749,0.0005422581385
scpnrg2,covering,1756,0.001712583363
scpnrg2,covering,1761,0.7003967425
scpnrg2,covering,1763,0.002882908588
scpnrg2,covering,1768,0.7003967425
scpnrg2,covering,1770,0.0005422581385
scpnrg2,covering,1777,0.002882908588
scpnrg2,covering,1791,0.0005422581385
scpnrg2,covering,1792,0.8548796721
scpnrg2,covering,1798,0.002882908588
scpnrg2,covering,1810,0.002882908588
